essay_id,deberta_3891_feat_0,deberta_3891_feat_1,deberta_3891_feat_2,deberta_3891_feat_3,deberta_3891_feat_4,deberta_3891_feat_5,deberta_5188_feat_0,deberta_5188_feat_1,deberta_5188_feat_2,deberta_5188_feat_3,deberta_5188_feat_4,deberta_5188_feat_5,deberta_6485_feat_0,deberta_6485_feat_1,deberta_6485_feat_2,deberta_6485_feat_3,deberta_6485_feat_4,deberta_6485_feat_5
c229648,4.1813374,4.9124656,-0.0014802436,-2.9463394,-3.2753441,-2.8866024,5.0603685,4.9262223,-1.1324614,-3.1421452,-3.1430032,-2.4206457,5.9981313,3.3707001,-1.3233285,-2.5765219,-2.6714537,-2.0005178
c22f58f,3.7511325,2.764801,0.6965505,-1.2726723,-2.9009097,-3.022497,5.4437275,0.45312133,-0.5592932,-1.1999741,-1.5559361,-1.431892,5.640837,0.2826497,-0.7241657,-1.1700144,-1.5271423,-1.3163021
c22fea7,3.3919883,5.4407353,0.29233602,-3.2352803,-3.4343534,-2.9828775,4.07135,6.0153527,-0.9027731,-3.476079,-3.4380796,-2.6478713,4.0305676,6.040884,-0.98277307,-3.513123,-3.3784943,-2.5888171
c2333c4,-2.7405276,0.8076337,4.974051,3.026594,-2.664235,-4.6783338,-3.7170308,-0.73466855,4.6694784,4.445942,-1.6212492,-4.7227483,-4.0628905,-1.1056134,4.0186844,5.114312,-1.0619684,-4.4967246
c236426,-2.0902088,2.6157837,5.359641,0.84352857,-3.6969285,-4.399349,-2.8985531,1.8899297,6.477393,1.0642956,-3.7880738,-4.5644813,-3.3597155,1.2899561,6.4311337,1.711615,-3.4992797,-4.5135427
c23bb92,1.8551928,3.0617535,1.5893284,-0.85137016,-2.8913567,-3.2203336,1.7452685,4.0188727,1.7614312,-1.4185547,-3.4202101,-3.711413,1.9202865,4.6695743,1.7800952,-2.0428016,-3.7209485,-3.8781765
c241e20,-2.1557772,2.5833416,5.5511885,1.0698955,-3.6388807,-4.5685396,-3.175089,1.7669251,6.698138,1.3031335,-3.5890458,-4.7032347,-3.537737,1.1886667,6.513406,2.0354867,-3.267953,-4.7033153
c24566f,-1.3840489,2.9642458,5.0154085,0.40862867,-3.8263445,-4.462598,-2.3593535,2.5924704,6.3408623,0.28153262,-4.224552,-4.7917743,-3.037683,2.047872,6.776444,0.82699686,-4.009782,-4.7948236
c24e037,-3.1806805,0.037438385,4.6631694,3.7326016,-1.8690125,-4.503386,-3.0708675,0.92295575,6.1123514,2.4022794,-3.0355613,-4.857529,-3.4844246,0.62523496,5.9838266,2.8883178,-2.8186412,-4.818695
c250ef0,4.4329996,4.952101,-0.25715807,-3.0865204,-3.1703296,-2.72547,5.707981,4.1387196,-1.4603289,-2.9309423,-2.7910154,-2.0071375,6.1226497,3.3438332,-1.6031473,-2.6548915,-2.5757086,-1.7761679
c252897,-1.744395,2.2214062,4.823616,1.5834101,-3.3629391,-4.641763,-2.494974,1.2872763,5.4591556,2.1354198,-3.085447,-4.871681,-2.4170754,2.3747835,5.892169,1.1570699,-3.6541386,-4.8874774
c25501c,-3.5437734,-2.2935178,1.2056276,3.9128852,2.3391104,-1.765361,-3.6261039,-2.714814,0.39289573,3.6130667,3.5274808,-1.1504853,-3.672593,-2.4218557,0.73380286,4.228662,2.8328831,-1.941887
c255b1f,-1.5603696,3.0527656,5.1350064,0.3682267,-3.8804812,-4.4354854,-1.6959172,3.8755224,5.6894426,-0.92340976,-4.2754307,-4.3550525,-2.128292,3.9676292,6.163147,-1.0584713,-4.3414783,-4.375414
c2570f6,-3.7465243,-3.0053658,0.4615691,3.6626909,3.1149278,-0.68398374,-3.3396082,-3.310058,-0.8735532,2.2609222,4.6504207,1.087541,-3.3131282,-3.3092966,-0.794146,2.2394674,4.502616,1.0164318
c257539,1.7502339,5.046199,2.258835,-2.0470917,-3.9615064,-4.054213,2.6144822,6.420336,0.9425376,-3.1714265,-3.9867494,-3.606663,2.6935892,6.6054544,0.7593429,-3.3304312,-3.9216306,-3.487507
c25a8dc,-2.7229755,0.4705193,4.593642,3.5078907,-2.1852798,-4.637561,-1.8395767,2.3632581,5.384175,1.0200467,-3.5461028,-4.803521,-2.4636998,1.9415034,5.7432265,1.763818,-3.4565897,-4.991316
c25ce3f,0.51597947,5.2796783,2.82313,-2.7468963,-3.812239,-3.329918,0.05831737,6.105799,2.8169909,-3.2919838,-3.8974504,-3.2193997,-0.34814054,6.179203,3.1764154,-3.3005733,-3.9043953,-3.2416046
c262f42,-1.725676,2.351052,5.282141,1.4006623,-3.6596942,-4.679026,-1.8556001,2.5867481,6.214774,0.5929536,-4.2595015,-4.8975883,-2.134921,2.591101,6.4856744,0.61510324,-4.3128815,-4.9093513
c263424,-3.3386042,-0.5198744,4.1308794,4.17768,-1.2333866,-4.2922697,-3.7194066,-1.1737924,3.8921804,4.5976224,-0.65629965,-4.2686424,-4.0318484,-1.2962494,3.790749,4.9055915,-0.59993774,-4.2568593
c26a074,-1.741024,2.6084652,5.107587,1.0805073,-3.6568098,-4.5883036,-2.557174,1.5810311,5.8483295,1.9417537,-3.4491823,-4.9959054,-2.7282872,2.3027508,6.3102827,1.0953025,-3.8978949,-4.946144
c26de91,-2.394548,0.99739516,4.7225804,2.8305998,-2.6533284,-4.5732737,-2.446787,0.7314702,5.030528,2.7998626,-2.7524714,-4.7854285,-2.3727474,1.8311385,5.805239,1.7535481,-3.6021514,-4.90803
c274451,-2.5381024,1.5178809,5.2471304,2.0956032,-3.0350313,-4.5196257,-3.033837,2.0287042,6.607116,0.9156896,-3.6904666,-4.5372066,-3.4460347,1.6830057,6.742177,1.3112005,-3.493729,-4.5107346
c278844,-1.9321398,1.5209332,4.636566,2.0141788,-2.982515,-4.445521,-2.0656831,1.4324077,5.067294,1.7494564,-3.1454227,-4.5485916,-2.7628677,1.0979587,5.4799104,2.3503628,-3.1003745,-4.651873
c27e37c,-1.2627615,0.86024106,3.0292797,2.3262877,-1.6751295,-4.1121283,-0.3686391,1.6786387,3.0608864,1.0910176,-2.479179,-4.2563896,-0.858656,2.2124238,3.8490386,1.1404299,-2.9285343,-4.618759
c282fd3,-2.595996,-2.6075468,-0.76648515,0.6423935,2.8109748,2.8775127,-3.1941187,-2.8468847,-0.35935083,2.2451978,4.1966453,0.5141393,-3.4553604,-2.946166,-0.21522722,2.7025888,4.148022,0.10509987
c284907,3.7620294,5.096713,0.20810728,-3.114883,-3.332135,-2.9912558,5.839922,3.328747,-1.1251975,-2.667393,-2.644684,-2.1227698,5.405146,4.4963365,-1.226954,-3.156709,-2.9752362,-2.40007
c28a03e,-2.864648,-2.507342,0.19456314,2.6164825,2.8102381,-0.069888055,-1.5829474,-1.8184333,0.21685033,1.654805,2.2094603,-0.58217126,-1.9898059,-2.0166352,0.28424028,2.349018,2.3285835,-0.9764751
c28e6b8,0.5711808,4.820905,3.4905062,-1.7004716,-4.036993,-4.069581,-0.42392248,5.8325915,4.265025,-2.6049926,-4.559826,-4.0299234,-0.96611965,5.8482227,4.5835614,-2.7164986,-4.4784102,-3.918906
c29152d,-2.5965981,1.0372027,5.0385838,2.9034503,-2.6870286,-4.725319,-2.6880896,2.2935035,6.6108017,1.0651383,-3.9451597,-5.0093007,-3.278274,1.623863,6.6904583,1.8896842,-3.6041453,-5.0595613
c291598,-3.2766216,-0.40230927,4.1643906,3.993212,-1.3773881,-4.2416997,-3.1977115,-0.52123094,4.1198,4.085795,-1.3202983,-4.4877343,-3.86752,-1.326626,3.0662093,5.1618342,-0.026127556,-3.9926875
c291bb7,-2.0732462,2.008098,5.1591988,1.47878,-3.440409,-4.5831094,-2.5424006,2.212413,6.376387,0.647687,-3.9013395,-4.7312818,-2.9166634,2.0405066,6.6225514,0.86239135,-3.8622649,-4.7145276
c29258f,-3.3554363,-1.794036,1.8664856,4.140011,1.4262741,-2.671685,-2.7786329,-0.6857288,2.8890867,3.7395933,-0.3270778,-3.924913,-3.5725825,-1.2597549,2.6167037,4.774226,0.2892968,-3.8760817
c2962e6,2.1999183,5.7064404,1.4805198,-3.0725338,-3.6829202,-3.260928,2.5951746,6.8331385,0.031821504,-3.6803055,-3.568617,-2.7315893,2.3897755,6.9094753,0.10100042,-3.7388191,-3.5562823,-2.727608
c29eca8,-1.6386672,3.594854,5.021791,-0.42994216,-3.811405,-4.1785445,-2.8903992,2.6391437,6.409651,0.12508593,-3.7435274,-4.3329997,-3.2116878,2.2835536,6.6087685,0.6208329,-3.6635656,-4.452656
c2a1f15,-2.3779054,1.6327418,5.169854,1.6112176,-3.2372925,-4.412538,-3.038643,1.1449008,6.270735,1.6141201,-3.4156651,-4.668289,-3.3464825,0.862284,6.2498126,2.0909755,-3.226849,-4.690793
c2a3c50,-2.0153742,0.7539105,4.082237,3.051472,-2.1743898,-4.5726123,-2.5352514,0.32460204,4.3688617,3.3118258,-1.9882865,-4.7674727,-2.8808296,0.57378095,4.792269,3.4765215,-2.2919266,-4.9751153
c2a99a4,4.3338165,1.8375028,0.40528113,-1.1676011,-2.3471909,-2.3434234,5.43152,0.5666407,-0.26420906,-1.2200842,-1.7512352,-1.6689279,5.735743,0.39276767,-0.4236551,-1.2211078,-1.7388667,-1.5586684
c2a9c8b,-2.9178762,0.33663356,4.747099,3.4835114,-2.2406974,-4.6201897,-2.7216022,1.0894762,6.119608,2.2997122,-3.3974826,-5.1396317,-3.1007574,1.0486605,6.266827,2.5670266,-3.3283842,-5.1503444
c2ac052,5.222634,2.8063595,-0.19327694,-2.022553,-2.652791,-2.166311,6.1986175,1.0464708,-0.7645284,-1.6669627,-1.9888974,-1.5736246,6.4288383,0.8418713,-0.9274235,-1.6730891,-1.9567883,-1.4833858
c2acd73,-3.3242834,-0.34441364,4.2686176,4.064284,-1.310176,-4.3268847,-3.9926283,-2.432666,1.6951704,4.9791512,1.982583,-2.7549531,-4.123595,-2.6011288,1.2493529,5.0966015,2.381961,-2.448571
c2b3309,0.62212586,5.4135857,2.5024836,-2.8289745,-3.7384856,-3.1600852,0.389299,6.3973,1.8001164,-3.466347,-3.7228827,-2.9449456,0.12561114,6.4117713,2.1639395,-3.4857824,-3.7522607,-2.925064
c2b3c97,-1.3943232,2.935526,5.017134,0.7861364,-3.8138888,-4.640197,-0.81496453,4.6450033,5.2107377,-1.2049088,-4.615467,-4.797689,-1.5126587,4.3509393,5.9145474,-0.88969743,-4.6827664,-4.96816
c2b5ab0,-2.8200333,-2.75879,-0.72722846,1.0476352,3.077635,2.492024,-2.824758,-2.970726,-1.169627,0.9905337,4.3012805,2.364463,-2.980504,-3.1202497,-0.9925296,1.2420465,4.2602787,2.0991268
c2c2fff,-0.51425445,4.5898495,4.209326,-1.5800767,-4.0728545,-4.0599484,-0.6084322,5.61427,3.8522115,-2.7505882,-4.2534194,-3.7175453,-0.113816425,6.163246,3.1598904,-3.1790938,-4.1872964,-3.5950823
c2cfb38,1.6743585,5.5920463,2.1577559,-2.7407331,-3.843293,-3.8300912,1.2767268,6.8785167,1.454893,-3.5726664,-3.9286873,-3.4471817,1.3707286,7.1045923,1.0734162,-3.7527237,-3.763281,-3.2923791
c2d42a7,0.02016148,4.5993233,3.9119825,-1.4616696,-3.8890522,-3.9731908,1.4571117,6.751804,1.4575268,-3.4869714,-3.915609,-3.293788,0.98576987,6.8343887,1.7913274,-3.6126204,-3.9100256,-3.2798457
c2d5fa5,-2.9177992,-0.8307639,2.8841462,4.099254,-0.1678985,-3.825955,-1.8299831,0.7113772,3.9520488,2.771245,-2.1777194,-4.704154,-2.6257687,0.27829275,3.8575974,3.7396023,-1.6513743,-4.7250857
c2dc1f0,-2.74588,1.312961,5.0264955,2.1037543,-2.8823066,-4.3839183,-3.3757167,0.7593027,6.026059,1.8284293,-3.0089335,-4.311073,-3.7205026,0.20572612,5.674302,2.5517564,-2.565015,-4.236011
c2e134c,-2.1738188,0.542735,3.8454914,3.1915011,-1.8705046,-4.5022893,-2.3701062,0.7120879,4.6380415,2.928892,-2.4424663,-4.872676,-2.9924088,0.6109353,5.05728,3.4314454,-2.5456307,-5.050313
c2e46f1,0.7078363,5.279559,3.2562082,-2.486496,-4.14592,-3.9403648,0.29826438,6.435752,3.1909742,-3.2746491,-4.3635283,-3.874432,0.18908273,6.5880017,3.328302,-3.3728566,-4.4021487,-3.9248402
c2e8bd2,-3.5369265,-2.7427487,0.64659697,3.6215472,2.8523488,-0.98889583,-3.7189653,-2.9237378,0.40143374,3.9277143,3.5014997,-1.2964826,-3.7921436,-2.6249,0.7714367,4.4937406,2.833296,-2.0109093
c2e8d1a,-2.0337036,2.576273,5.4007916,0.90119666,-3.7174637,-4.524319,-2.7780628,2.5685887,6.6186657,0.41521037,-4.118203,-4.6154256,-3.3759255,1.7019649,6.776546,1.3154869,-3.777736,-4.687524
c2ebc90,-3.0698123,0.6269332,5.138283,2.9889243,-2.4830196,-4.621019,-3.3413398,0.48928043,5.831265,2.7991524,-2.7464554,-4.9031715,-3.6522574,0.49611026,5.9839196,3.0233276,-2.7556922,-4.944547
c2f04df,-3.0765343,0.66928875,5.141624,2.7619143,-2.5528195,-4.3590775,-3.9461958,-1.228671,4.4818687,4.3459888,-1.0749525,-4.179106,-4.1178617,-0.9340635,4.7658234,4.088109,-1.3232129,-4.1277084
c2f0a67,1.5179049,5.6429696,2.163205,-2.7349923,-3.8279943,-3.5661068,3.3973107,6.4608154,-0.26849362,-3.532927,-3.6398258,-2.9392014,3.6507173,6.321093,-0.50081474,-3.5113647,-3.5366223,-2.8272047
c2f586f,-3.2031379,-0.9540925,3.3109868,4.4991345,-0.5469257,-4.0053267,-3.6109529,-1.9250995,2.1433196,4.971111,1.009136,-3.4474092,-3.7387557,-1.8042831,1.984882,5.2244782,1.0146612,-3.4678357
c2f9e43,4.9969606,2.3997257,0.038507275,-1.7411333,-2.6027112,-2.3729432,6.0723166,1.0722704,-0.6014917,-1.6067928,-2.057714,-1.7635808,6.459796,1.4053454,-0.8472419,-1.7790307,-2.2715688,-1.8593147
c2fb070,-2.4964478,-0.017128738,3.5664365,3.5437477,-1.3778199,-4.2007403,-2.6027763,0.16228877,4.116177,3.2675655,-1.8709135,-4.552465,-3.4598162,-0.28308168,4.3467884,4.2255206,-1.687842,-4.750828
c2fd586,-3.5012243,-1.4252715,2.6912327,4.6158137,0.4639594,-3.554374,-3.338286,-1.1842865,2.8203106,4.6156325,0.12880905,-3.9833202,-3.649191,-1.1727179,2.8120368,5.068508,0.11019502,-4.0869164
c3015a5,-2.4239192,1.726166,5.225644,1.9818643,-3.2289314,-4.5941772,-2.6548746,2.6421828,6.341256,0.19378959,-4.083335,-4.522532,-2.5980814,3.2964578,6.305964,-0.55644846,-4.2403316,-4.364733
c302026,-0.33392137,3.2369802,4.118675,0.31403196,-3.6902416,-4.486967,1.1643542,5.3245764,2.8983579,-2.2254682,-4.215054,-4.2134686,0.9090182,5.8890495,2.9438071,-2.6965597,-4.284499,-4.0740643
c3058fe,4.4745,4.2130494,-0.12554632,-2.5518045,-3.0366929,-2.7144346,3.6512468,5.867395,-0.6352609,-3.3062723,-3.2709749,-2.6990752,3.3100357,6.179351,-0.5262832,-3.514242,-3.2988725,-2.7374787
c30afa3,0.913621,5.3501773,2.2624826,-2.8413482,-3.7092378,-3.2930465,-0.08594712,6.1329026,2.6152096,-3.372468,-3.871538,-3.22288,-0.5417787,6.061498,3.1429644,-3.366319,-3.9171484,-3.3267245
c30c7da,1.0750467,5.641091,2.4332716,-2.8048763,-3.875323,-3.4782088,2.1916654,6.767636,0.1419954,-3.5796769,-3.5737247,-2.7371452,2.2001226,6.803049,-0.026371237,-3.6230333,-3.4612148,-2.6621826
c30d020,-3.4522488,-2.9317088,-0.0645608,2.4746726,3.434175,0.6805314,-3.1338866,-2.9680388,-0.72281295,1.8069985,4.416583,1.1532254,-3.3476877,-2.9725459,-0.3392577,2.4650946,4.184056,0.29019222
c30ef3f,-3.0625107,0.20661552,4.6805234,3.5189345,-2.1543853,-4.5346565,-3.097045,0.38356215,5.558702,3.0766833,-2.7073817,-5.0155363,-3.2663925,0.90223086,6.1418786,2.5810752,-3.247518,-5.049029
c312a83,-1.9613906,2.495201,5.275447,1.1989152,-3.5269563,-4.600664,-2.4618092,2.968796,6.3015075,0.57364357,-3.9698346,-4.8620024,-3.6568496,1.3627964,6.586582,2.0966136,-3.303636,-4.8641253
c312f80,-2.9961731,0.43476844,4.908457,3.237583,-2.261138,-4.5708003,-3.387796,-0.38616493,4.922882,3.7395687,-1.935419,-4.73428,-3.7171702,-0.37387535,5.145273,3.857873,-2.0289445,-4.702419
c31558d,0.28094155,5.30135,3.222519,-2.4193416,-3.9046836,-3.6968672,-1.3753253,5.155489,4.8463964,-2.2252307,-4.167624,-3.8079538,-0.59704626,6.18227,3.5650625,-3.1329954,-4.053936,-3.50187
c317e8b,-3.5001044,-0.75478756,4.028595,4.1558123,-1.042346,-4.089363,-4.157339,-2.4894013,2.0550478,5.2174234,1.590751,-3.0439,-4.288966,-2.2428486,2.2802148,5.4673157,1.2739884,-3.290054
c31b06a,-3.7589772,-1.4847567,3.112974,4.7960567,0.08132607,-3.622858,-3.9018323,-1.9762392,2.4860868,5.1448307,0.9489489,-3.4742951,-4.099477,-2.425257,1.5542371,5.3409867,1.856852,-2.8744564
c31b9fc,-1.9959264,1.8364629,4.9977245,2.0561147,-3.187324,-4.750469,-2.44104,2.0249429,6.2142177,1.5841202,-3.687085,-5.10328,-2.9139426,1.8492976,6.5225954,1.9516138,-3.6842394,-5.2342296
c31d7a8,-3.0082576,-1.8981276,1.1034904,3.2027435,2.1108024,-1.3667578,-2.9234636,-2.1899536,0.3411801,2.6576421,3.2245307,-0.72076416,-3.003826,-1.6822491,1.0650393,3.5320108,2.0649745,-2.0613134
c31ef3b,-3.475551,-2.7296395,0.19628915,2.8886929,3.2577915,-0.03186155,-3.145262,-2.7011805,-0.30491483,2.5165963,3.8862915,-0.022977322,-3.2968042,-2.903411,-0.32732636,2.6304598,4.0323825,0.08644064
c3208b3,-0.70216453,4.5520263,4.3496723,-1.4334618,-4.0934386,-4.0284657,-2.8884194,2.4151323,6.5438943,0.49241233,-3.9227545,-4.539441,-3.0077622,2.5896137,6.6544523,0.34742343,-4.000555,-4.500929
c320e8d,-2.5461798,1.6839451,5.1826262,1.6077678,-3.180466,-4.2486043,-2.6671515,1.7001,5.8932695,1.3149552,-3.3347213,-4.4034157,-3.0847168,1.3043617,5.914893,1.9062037,-3.109726,-4.4272475
c3277c0,-2.9306388,-2.7899544,-0.74785465,1.2133805,3.0904622,2.0986323,-2.9854271,-2.9626126,-1.0758028,1.3402187,4.3458366,1.7697839,-3.2131011,-3.125697,-0.8224083,1.899444,4.3823233,1.163773
c331692,-3.3463376,-0.5503865,4.1049166,4.2978272,-1.2595323,-4.3383956,-3.9254339,-1.6176677,3.2620246,5.1904135,0.008160534,-4.0929103,-4.182808,-1.6743873,3.057255,5.5776424,0.14750907,-4.041729
c3363a9,-2.2752326,1.8885014,5.2969103,1.7729222,-3.418312,-4.541207,-2.9220424,1.7476315,6.579987,1.2658011,-3.8526995,-4.75776,-3.2363343,1.4503578,6.6171017,1.6621991,-3.6690776,-4.7703533
c337f6a,0.25993788,5.412409,3.2846923,-2.6221771,-3.875835,-3.52907,-0.077883385,6.303425,2.9413683,-3.4425907,-3.9260557,-3.19607,-0.20242314,6.480997,2.7957964,-3.5810857,-3.8380368,-3.111539
c3380a3,2.1124518,5.179592,1.8966042,-2.39705,-3.8365898,-3.6786556,2.6651466,6.1906834,0.8043632,-3.21265,-3.9196804,-3.4296248,2.6929364,6.5590143,0.40177563,-3.532866,-3.809796,-3.2700799
c33893b,-3.460204,-1.1540846,3.333686,4.64522,-0.39631334,-3.8960328,-3.8326373,-2.411811,1.7017875,5.073375,1.6870365,-2.9455574,-3.940719,-2.5411813,1.2069837,5.1248007,2.1162724,-2.622968
c338f9c,-1.8088905,3.2817535,5.270505,0.18462591,-3.6894636,-4.386819,-2.368522,3.588373,6.281495,-0.43222567,-4.0736437,-4.498113,-2.5561655,3.74347,6.448953,-0.5401675,-4.1398964,-4.5127554
c341a23,-2.7806516,1.2220424,5.408712,2.404815,-2.931551,-4.5130243,-2.833798,1.9428655,6.586625,1.1008518,-3.766844,-4.6537557,-3.1572294,1.6768163,6.6611543,1.419891,-3.6314619,-4.611549
c342e55,1.0746015,5.461311,1.9401046,-3.055189,-3.6491902,-3.0873568,0.6093062,6.4969845,1.4458414,-3.606946,-3.768026,-2.9205916,1.0413923,6.6480703,0.83220947,-3.7592766,-3.620818,-2.7488248
c34313f,-2.2406366,1.5935307,5.0110555,1.952761,-3.224824,-4.518912,-0.7523153,4.3273506,4.6285443,-1.6104474,-4.329092,-4.2651386,-0.74342144,5.028852,4.5842543,-2.3063557,-4.457957,-4.096297
c34b128,4.0658207,4.609791,0.48733002,-2.540795,-3.499316,-3.1841793,5.7154145,3.668076,-0.814645,-2.5198338,-3.0650408,-2.470462,5.7774024,3.8662314,-1.0332314,-2.680554,-3.080833,-2.457196
c352a0a,-2.3460777,-0.20062782,2.9975011,3.4466178,-0.67907333,-3.9239633,-0.8509587,1.197221,3.1505919,1.5546694,-2.0046682,-4.158259,-1.357622,1.7989553,4.0791445,1.6330853,-2.651422,-4.583878
c3576dc,-3.2670803,-0.23810977,4.3375134,4.0899477,-1.5294423,-4.4837165,-4.0394106,-1.7896092,3.0156863,5.321749,0.35803342,-3.8975568,-4.2093587,-1.999432,2.4490998,5.643875,0.7793255,-3.6281137
c35a9db,1.5989503,5.6156325,1.78164,-3.002608,-3.6124883,-3.2711,0.41408396,6.5181913,1.8411494,-3.4571266,-3.6213195,-3.0412025,0.6938868,6.840438,1.3890082,-3.741632,-3.5621789,-2.9640725
c369266,-0.20737201,1.5611624,2.4562411,1.0589504,-2.070554,-3.7574937,-0.8851989,1.1140264,3.0172906,1.5021282,-2.0113857,-4.0678854,-2.005427,0.7487928,3.5959477,2.5595918,-1.8659686,-4.4134603
c36a91a,-3.2633295,-0.43844804,4.174017,3.9625065,-1.5500729,-4.2307296,-4.0682693,-2.1849189,2.6437798,5.321389,0.6874962,-3.6114922,-4.20209,-2.3025594,2.1779482,5.5718756,1.0497986,-3.4083614
c36c3b8,-3.3845782,-0.76059747,3.8316088,4.4137373,-0.91555816,-4.1241703,-3.8110251,-1.674027,2.941769,5.152086,0.23314065,-3.9239838,-4.050821,-2.0556731,2.1754034,5.5154123,0.9295933,-3.5031805
c36e623,-0.71778625,3.0122564,4.2492523,0.6269571,-3.6764085,-4.5187488,-0.9705225,3.9769297,5.0658603,-0.6134769,-4.470316,-4.850723,-1.3341451,4.4022365,5.5341144,-0.86030686,-4.639286,-4.9181414
c370ff5,0.08049722,5.213731,2.719249,-2.6888127,-3.5626452,-3.1269627,-0.5576918,6.1347275,2.81299,-3.1485198,-3.6966531,-3.0124528,-0.117092535,6.450245,2.0903077,-3.4346533,-3.6151946,-2.8656893
c376c72,-0.56339353,1.7282511,3.3058903,1.4890946,-2.7508488,-4.2076964,-1.316384,1.0474479,3.8798912,1.9969988,-2.5452137,-4.5087237,-1.1198131,1.7766515,4.0668387,1.2398803,-3.1000345,-4.5036235
c37ca8b,-2.42225,-0.37821013,2.9269633,3.6996036,-0.65630734,-3.9413373,-2.440788,-0.52477163,2.8250983,3.700218,-0.6171559,-4.0195556,-2.9038944,-0.7318865,2.562182,4.381085,-0.2714048,-4.025799
c37d021,-0.25441316,4.406039,4.2162952,-1.1447619,-4.1359825,-4.266735,-0.57898045,4.795298,4.6205554,-1.7209439,-4.4329967,-4.430728,-0.32674414,5.6730657,4.234713,-2.457522,-4.5108175,-4.3109274
c382fe5,-3.0326364,0.077926435,4.5372415,3.7319837,-1.9395715,-4.5255346,-3.8159115,-1.1879042,4.0157123,4.845138,-0.8533978,-4.412885,-4.1975985,-1.5658941,3.4098055,5.4030657,-0.2605153,-4.154908
c383da1,-2.8937793,0.35012943,4.5594,3.4321904,-2.123805,-4.471845,-2.4079564,1.1287489,5.2722473,2.5177188,-2.9981859,-4.879565,-2.633479,1.6640463,5.826814,2.1166823,-3.4395258,-4.962405
c384cc2,-0.8947542,4.3258142,4.426852,-1.6357725,-3.9425764,-3.8032486,-2.0331438,3.9601889,5.659637,-1.5232416,-4.133815,-3.8401773,-2.666665,3.0910366,6.2019725,-0.7532542,-4.020165,-3.9892626
c388cf0,-3.5682344,-1.7671874,2.168941,4.409827,1.2100921,-2.967336,-3.6118062,-1.8668344,2.0363016,4.6614423,1.2751039,-3.2094066,-3.9228063,-2.091081,1.7156962,5.152382,1.5676024,-3.114153
c38c5d4,0.87133723,5.5163946,2.684546,-2.6970615,-3.776815,-3.6344955,1.0317221,6.82196,1.8812004,-3.564667,-3.9741218,-3.4056067,0.72145647,6.964385,1.851677,-3.667135,-3.8527591,-3.3181207
c38cf59,4.7195144,3.0328307,0.29859668,-1.7967105,-2.9109268,-2.648736,5.948144,2.276402,-0.5205138,-1.9431123,-2.6149368,-2.1666691,6.1491127,2.663335,-0.757012,-2.1694753,-2.709548,-2.186534
c3967d2,-2.767946,0.4508449,4.519502,3.5272615,-2.1037276,-4.671799,-3.352294,-0.04899932,5.0692697,3.8336694,-2.1113992,-4.9384527,-3.9007857,-0.6455248,4.466289,4.795769,-1.4204928,-4.801205
c396ded,-0.08078312,2.9803405,3.7048798,0.4482975,-3.4391942,-4.334846,0.093461566,3.226118,3.72108,-0.01621452,-3.4978998,-4.3684697,0.8347194,4.7572656,3.2757957,-1.295752,-3.9446476,-4.3172245
c3974d3,-2.6667137,-0.18689789,3.4964912,3.744305,-1.0776716,-4.1655474,-2.4949818,0.700016,4.7902994,2.858878,-2.4650652,-4.768627,-2.8518069,0.8612967,5.1438317,2.9659114,-2.6948588,-4.8800197
c39cdcc,-3.5283225,-1.3373011,2.9380028,4.6690216,0.19245501,-3.6794717,-3.9264214,-2.3540986,1.7608331,5.128243,1.7527132,-3.0187361,-4.034062,-2.1927595,1.7688371,5.3998404,1.5634955,-3.1689112
c39fd2a,0.7192593,2.3618898,2.449997,0.47857296,-2.9071913,-3.9747226,1.7674729,3.3852894,2.325216,-0.7868621,-3.548204,-4.095974,0.96824473,3.7647886,3.0994506,-0.7544496,-3.7969615,-4.4331455
c3a8a5f,0.57898,5.1074986,3.1679041,-2.1312084,-4.006439,-3.9131277,-0.2533963,5.835148,3.6316643,-2.6779864,-4.169763,-3.8640275,-0.35260284,6.174393,3.6427808,-2.9902987,-4.2126675,-3.8400517
c3aa83f,-1.9965185,1.950446,5.0227447,1.7438226,-3.2258108,-4.5690713,-2.814482,1.327843,6.008766,1.8806491,-3.2763858,-4.727316,-2.8512685,1.8712213,6.35512,1.5527743,-3.588476,-4.797527
c3afb02,1.0953406,5.210543,3.0468597,-2.1749644,-4.1563663,-4.0275817,2.2580993,6.502437,1.2961848,-3.4054482,-4.217534,-3.6010761,1.3430918,6.719702,1.9917343,-3.476683,-4.2862024,-3.6885033
c3b3b4b,5.2682796,3.0421228,-0.31199825,-2.1612926,-2.6451921,-2.3063314,6.299975,1.6569068,-1.0723599,-1.9388806,-2.0766194,-1.6376066,6.502118,1.8046725,-1.2559867,-2.025828,-2.1723323,-1.6627164
c3b868c,-3.6978874,-1.9605273,2.1112568,4.665268,1.30026,-2.9509506,-3.7644663,-2.13442,1.8822773,4.879713,1.580505,-3.1245773,-3.8779893,-2.4727883,1.0746841,4.8763456,2.37192,-2.5364869
c3b8c6c,5.106095,2.5241058,-0.14205046,-1.7861296,-2.593875,-2.345883,6.212689,1.032286,-0.8429212,-1.628082,-2.0357556,-1.6855061,6.521869,1.0606047,-1.0399591,-1.686921,-2.1208324,-1.6777153
